lat,lon,spot_name,closest_water,closest_region,distance_km,country
34.355950405036,139.27619218826,Niijima Habushiiso,Philippine Sea,Pacific Ocean,0,Japan
34.376096262092,139.27663475275,Niijima Habushiura,Philippine Sea,Pacific Ocean,0,Japan
34.343372287243,139.27662134171,Niijima Secret,Philippine Sea,Pacific Ocean,0,Japan
23.1749,-109.47748,Nine Palms,North Pacific Ocean,Pacific Ocean,0,Mexico
-41.564600721868,175.21974563599,Ning Nong,Cook Strait,Cook Strait,0.16,New Zealand
4.343565607099,73.612947463989,Ninjas,Laccadive Sea,Indian Ocean,0,Maldives
4.34353,73.612086,Ninjas Piddlies,Laccadive Sea,Indian Ocean,0,Maldives
-1.8457666666667,99.252183333333,Nipussi,Indian Ocean,Indian Ocean,0,Indonesia
33.45892843252,133.48098134942,Niyodogawakakou,Philippine Sea,Pacific Ocean,1.35,Japan
58.04359462668,7.1663475036621,Njervesanden,Skagerrak,Skagerrak,0,Norway
-0.59127711777435,98.41329574585,No Name,Indian Ocean,Indian Ocean,0,Indonesia
12.155636111111,-86.757469444444,No Names,North Pacific Ocean,Pacific Ocean,0,Nicaragua
40.019739483277,-124.04888927937,No Pass,North Pacific Ocean,Pacific Ocean,0,United States
14.740536368545,-17.523783445358,No Return,North Atlantic Ocean,Atlantic Ocean,0,Senegal
32.727373306589,-117.25610375404,No Surf,North Pacific Ocean,Pacific Ocean,0,United States
50.938216138732,-4.548168182373,Noahs Right,Bristol Channel,Bristol Channel,0,United Kingdom
-32.921708943881,151.79753780365,Nobbys Beach,Tasman Sea,Tasman Sea,0.01,Australia
-32.921461280317,151.80091202259,Nobbys Reef&Pipe,Tasman Sea,Tasman Sea,0,Australia
16.001781257807,108.27093958855,Non Nuoc,South China Sea,Pacific Ocean,1.16,Vietnam
-34.028299815245,25.678117275238,Noncom,Indian Ocean,Indian Ocean,0,South Africa
-9.6893771658769,39.736052810822,Nondo Inside Left,Indian Ocean,Indian Ocean,0,Tanzania
-9.6875771623232,39.739455997423,Nondo Left,Indian Ocean,Indian Ocean,0,Tanzania
-9.6903057185847,39.739606201128,Nondo Right,Indian Ocean,Indian Ocean,0,Tanzania
-5.8417725374184,-81.10750079155,Nonura,South Pacific Ocean,Pacific Ocean,1.34,Peru
-34.042605263999,25.639590024948,Noordhoek,Indian Ocean,Indian Ocean,0,South Africa
-34.101748533093,18.351030349731,Noordhoek Beach,South Atlantic Ocean,Atlantic Ocean,1.21,South Africa
52.243621169051,4.4301509857178,Noordwijk,North Sea,Atlantic Ocean,0.57,Netherlands
-26.384488478587,153.09390306473,Noosa First Point,Coral Sea,Pacific Ocean,0,Australia
-26.383911803002,153.08598518372,Noosa Groyne,Coral Sea,Pacific Ocean,0.74,Australia
-26.38322,153.08373,Noosa Heads,Coral Sea,Pacific Ocean,0.96,Australia
-26.370493671671,153.07594299316,Noosa Main Beach,Coral Sea,Pacific Ocean,1.59,Australia
49.658988814755,-126.84432506561,Nootka Island,North Pacific Ocean,Pacific Ocean,0,Canada
53.7227,7.2762,Norderney,North Sea,Atlantic Ocean,0,Germany
40.012663984008,-74.056021571159,Normandy Beach-7Th Street,North Atlantic Ocean,Atlantic Ocean,1.66,United States
-33.458942753688,151.44046068192,North Avoca,Tasman Sea,Tasman Sea,0.69,Australia
-33.458119270166,151.4422416687,North Avoca Back Reef,Tasman Sea,Tasman Sea,0.54,Australia
41.250967514162,-71.875305175781,North Bar,North Atlantic Ocean,Atlantic Ocean,0,United States
54.290380675163,-0.40117263793945,North Bay,North Sea,Atlantic Ocean,0.88,United Kingdom
-29.84991,31.03878,North Beach,Indian Ocean,Indian Ocean,0.81,South Africa
-30.288346853731,153.14065933228,North Beach,Tasman Sea,Tasman Sea,0,Australia
21.454306831694,-157.74852275848,North Beach Pyramid Rock,North Pacific Ocean,Pacific Ocean,0,United States
38.078010922481,-122.97535657883,"North Beach,Pt Reyes",North Pacific Ocean,Pacific Ocean,0.07,United States
-31.860254803353,115.75134158134,North Beach-Toms,Geographe Bay,Geographe Bay,1.79,Australia
-33.892629596328,151.28186702728,North Bondi,Tasman Sea,Tasman Sea,0.14,Australia
-28.073324559756,153.44743967056,North Burleigh,Coral Sea,Pacific Ocean,1.97,Australia
-28.072131768308,153.44722509384,North Burleigh Ledge,Coral Sea,Pacific Ocean,1.92,Australia
-33.76737520107,151.29890441895,North Curl Curl,Tasman Sea,Tasman Sea,0.6,Australia
-4.567714106499,55.456846654415,North East Point,Indian Ocean,Indian Ocean,0,Seychelles
-33.33443650913,151.50711357594,North Ennie,Tasman Sea,Tasman Sea,0,Australia
-34.178719474003,151.05883598328,North Era,Tasman Sea,Tasman Sea,1.11,Australia
10.527254306399,51.216094493866,North Hafun Beach,Arabian Sea,Indian Ocean,1.44,Somalia
-31.634182277961,152.83535957336,North Haven,Tasman Sea,Tasman Sea,1.7,Australia
40.767736685275,-124.23528671265,North Jetty,North Pacific Ocean,Pacific Ocean,0,United States
33.486471243096,-79.081220626831,North Litchfield,North Atlantic Ocean,Atlantic Ocean,0.92,United States
-33.70603,151.30506,North Narrabeen,Tasman Sea,Tasman Sea,1.45,Australia
-33.703858085257004,151.3094240427,North Narrabeen Point,Tasman Sea,Tasman Sea,1.1,Australia
-24.898037199839,153.27386856079,North Ngala Rocks,Coral Sea,Pacific Ocean,2.29,Australia
-33.590313318647,151.32817268372,North Palm Beach,Tasman Sea,Tasman Sea,0,Australia
-33.85883,114.9855,North Point,Indian Ocean,Indian Ocean,0.94,Australia
43.763524136216,-87.695950269699,North Point,James Bay,James Bay,966.7,United States
32.867719919663,-117.25530982018,North Scripps,North Pacific Ocean,Pacific Ocean,0.16,United States
39.283277260165,-74.556457400322,North St,North Atlantic Ocean,Atlantic Ocean,0,United States
-33.787993200842,151.28851890564,North Steyne,Tasman Sea,Tasman Sea,1.06,Australia
-27.45428,153.5311,North Stradbroke Island,Coral Sea,Pacific Ocean,0,Australia
39.28358,-74.55691,North Street,North Atlantic Ocean,Atlantic Ocean,0,United States
-35.418957654748,150.42579174042,North Tabourie,Tasman Sea,Tasman Sea,2.92,Australia
32.935937177364,-117.26292729378,North Torrey Pines,North Pacific Ocean,Pacific Ocean,0,United States
-28.862978824101,153.5981798172,North Wall,Coral Sea,Pacific Ocean,0.01,Australia
-28.8709,153.5905,North Wall Ballina,Coral Sea,Pacific Ocean,0.17,Australia
-21.098794461263,149.22617912292,North Wall Mackay Harbour Beach,Coral Sea,Pacific Ocean,0,Australia
-29.420348198206,153.36579322815,North Wall-Iluka,Coral Sea,Pacific Ocean,0,Australia
38.995539947303,-74.792540073395,North Wildwood,North Atlantic Ocean,Atlantic Ocean,0,United States
9.9828196877409,-85.695612430573,Nosara Beach,North Pacific Ocean,Pacific Ocean,0.13,Costa Rica
-28.137126680559,153.49342077971,Nothings,Coral Sea,Pacific Ocean,1.46,Australia
41.401616059134,2.2148180007935,Nova Mar Bella,Balearic Sea,Mediterranean Sea,1.42,Spain
-30.045256579859,-50.150034427643,Nova Tramandai,South Atlantic Ocean,Atlantic Ocean,1.21,Brazil
-8.9107123871202,116.29561543465,Novotel,Bali Sea,Bali Sea,0,Indonesia
-33.634148464989,151.33522152901,Nth Avalon,Tasman Sea,Tasman Sea,0,Australia
20.68951,-105.29527,Nuevo Vallarta,North Pacific Ocean,Pacific Ocean,0,Mexico
-35.492962021695,150.39450645447,Nuggin,Tasman Sea,Tasman Sea,2.29,Australia
-5.7191197306277,39.299812316895,Nungwi,Indian Ocean,Indian Ocean,0,Tanzania
39.042986185837,-74.763464927673,Nuns Beach,North Atlantic Ocean,Atlantic Ocean,0,United States
-8.81625,115.22598,Nusa Dua,Bali Sea,Bali Sea,0,Indonesia
-2.5652494630884,150.78198373318,Nusa Island Left,Bismarck Sea,Bismarck Sea,0,Papua New Guinea
-2.5949328528029,150.76795578003,Nusa Lik Peaks,Bismarck Sea,Bismarck Sea,0,Papua New Guinea
22.332382221208,114.29385066032,"Nw Reef-Shelter Island,Sai Kung",South China Sea,Pacific Ocean,0,China
-8.83909,115.093,Nyang Nyang,Selat Bali,Selat Bali,0,Indonesia
42.889462359282,-9.1389539837841,O Pindo,North Atlantic Ocean,Atlantic Ocean,0.98,Spain
32.749023237803,-117.25534200668,O b,North Pacific Ocean,Pacific Ocean,0.41,United States
32.754509337783,-117.2550201416,O b Jetty,North Pacific Ocean,Pacific Ocean,0.53,United States
-39.1105,173.95576,Oakura Beach,Tasman Sea,Tasman Sea,2.29,New Zealand
-30.039823416267,-50.147266387939,Oasis Sul,South Atlantic Ocean,Atlantic Ocean,1.17,Brazil
32.747800549412,-117.25392580032,Ob Pier,North Pacific Ocean,Pacific Ocean,0.52,United States
15.104868213257,145.73889970779,Obyan,Philippine Sea,Pacific Ocean,0,United States
28.068382908969,-80.556929111481,Ocean Avenue,North Atlantic Ocean,Atlantic Ocean,0.3,United States
18.406980471747,109.95923995972,Ocean Bay Golf Club,South China Sea,Pacific Ocean,0,China
-39.751545363938,177.02545166016,Ocean Beach,South Pacific Ocean,Pacific Ocean,2.91,New Zealand
-35.025217012477,117.3384475708,Ocean Beach,Indian Ocean,Indian Ocean,4.05,Australia
37.753547599917,-122.51189231873,Ocean Beach,North Pacific Ocean,Pacific Ocean,0.01,United States
-33.527515037324,151.31898880005,"Ocean Beach,Nsw,Australia",Tasman Sea,Tasman Sea,3.51,Australia
38.403832425632,-75.07266998291,Ocean City,North Atlantic Ocean,Atlantic Ocean,0.07,United States
39.270113568876,-74.58020567894,Ocean City-14Th 15Th St,North Atlantic Ocean,Atlantic Ocean,0,United States
39.275437479437,-74.566204547882,Ocean City-7Th Street,North Atlantic Ocean,Atlantic Ocean,0,United States
39.274689996905,-74.568296670914,Ocean City-8Th Street,North Atlantic Ocean,Atlantic Ocean,0,United States
-38.271340858561,144.52445983887,Ocean Grove,Bass Strait,Bass Strait,1.79,Australia
33.887517493602,-78.43631029129,Ocean Isle,North Atlantic Ocean,Atlantic Ocean,0,United States
33.624027081339,-78.954148292542,Ocean Lakes,North Atlantic Ocean,Atlantic Ocean,0.29,United States
40.254180089845,-73.989872932434,"Ocean Lane,Deal",North Atlantic Ocean,Atlantic Ocean,1.56,United States
46.491301753055,-124.05967712402,Ocean Park,North Pacific Ocean,Pacific Ocean,0,United States
33.9986321076,-118.48748445511,"Ocean Park,Santa Monica",North Pacific Ocean,Pacific Ocean,0.42,United States
26.79407,-80.03212,Ocean Reef Park,North Atlantic Ocean,Atlantic Ocean,0,United States
46.972990667593,-124.17434692383,Ocean Shores,North Pacific Ocean,Pacific Ocean,0,United States
35.101321379552,-120.63274955828,Oceano,North Pacific Ocean,Pacific Ocean,1.2,United States
33.192707,-117.382904,Oceanside,North Pacific Ocean,Pacific Ocean,0.49,United States
33.194188,-117.38407,Oceanside Pier,North Pacific Ocean,Pacific Ocean,0.48,United States
56.279901272118,12.494029998779,Odd Persson-Bay,Kattegat,Kattegat,0.58,Sweden
37.441437,-8.797673,Odeceixe,North Atlantic Ocean,Atlantic Ocean,1.49,Portugal
33.898916884371,136.11837387085,Odomari,Philippine Sea,Pacific Ocean,2.34,Japan
31.554064640172,131.38163566591,Odutsu,Philippine Sea,Pacific Ocean,2.16,Japan
-33.898336942711,18.404090881348,Off the Wall,South Atlantic Ocean,Atlantic Ocean,0,South Africa
-38.165267717353,-57.628870010376,Off the Wall,South Atlantic Ocean,Atlantic Ocean,0,Argentina
21.65967,-158.05742,Off the-Wall,North Pacific Ocean,Pacific Ocean,0,United States
41.513448,-8.785984,Ofir,North Atlantic Ocean,Atlantic Ocean,0.69,Portugal
43.372808031455,-2.5456094741821,Ogella,Bay of Biscay,Atlantic Ocean,2.13,Spain
51.467376142761,-3.6417317390442,Ogmore,Bristol Channel,Bristol Channel,0.27,United Kingdom
43.258705870328,-70.589733123779,Ogunquit Beach,Gulf of Maine,Gulf of Maine,1.32,United States
43.249282113676,-70.594689846039,Ogunquit Rivermouth,Gulf of Maine,Gulf of Maine,1.29,United States
34.654,138.91955,Ohama,Philippine Sea,Pacific Ocean,0.57,Japan
34.653685792244,138.9200592041,Ohama Beach,Philippine Sea,Pacific Ocean,0.51,Japan
-37.95543267354,177.02519416809,Ohope Beach West End,Bay of Plenty,Bay of Plenty,0.32,New Zealand
-34.449900532038,150.90144395828,Oilies,Tasman Sea,Tasman Sea,0,Australia
30.39049766498,-86.593422889709,Okaloosa Pier,Gulf of Mexico,Gulf of Mexico,0,United States
6.646909732634,81.777548119426,Okanda,Indian Ocean,Indian Ocean,0.18,Sri Lanka
46.85285434104,143.17142486572,Okhotsk Beachbreak,Sea of Okhotsk,Pacific Ocean,0.1,Russia
32.398747708461,131.64174556733,Okuragahama,Philippine Sea,Pacific Ocean,0,Japan
-2.6441910543103,-80.406639575958,Olas Verdes,Golfo De Guayaquil,Golfo De Guayaquil,0.69,Ecuador
-31.970822133361,152.59329557419,Old Bar,Tasman Sea,Tasman Sea,2.4,Australia
23.023939315175,-109.71586704254,Old Mans,North Pacific Ocean,Pacific Ocean,2.25,Mexico
-40.962400560771,147.35498428345,Old Pier Beach,Bass Strait,Bass Strait,0,Australia
-26.614697121166,153.11430931091,Old Woman Ledge,Coral Sea,Pacific Ocean,0.55,Australia
46.048424958462,-1.42174243927,Oleron Chassiron,Bay of Biscay,Atlantic Ocean,0,France
45.849608274802,-1.258020401001,Oleron Grand-Village,Bay of Biscay,Atlantic Ocean,0,France
46.010495128473,-1.3328647613525,Oleron Les Boulassiers,Bay of Biscay,Atlantic Ocean,0,France
46.004876440788,-1.3928604125977,Oleron Les Huttes,Bay of Biscay,Atlantic Ocean,0,France
45.840340849355,-1.256217956543,Oleron Saint Trojan,Bay of Biscay,Atlantic Ocean,0,France
45.8752201885,-1.2686204910278,Oleron Vert Bois-Les Allassins,Bay of Biscay,Atlantic Ocean,0,France
-31.693173604709,18.182501792908,Olifants Rivermouth,South Atlantic Ocean,Atlantic Ocean,0,South Africa
38.933858984849,-0.096945762634277,Oliva Beach,Balearic Sea,Mediterranean Sea,0.52,Spain
10.85389,-85.7987,Ollies Point,North Pacific Ocean,Pacific Ocean,2.06,Costa Rica
51.218651631476,2.8746521472931,Ollies Point,North Sea,Atlantic Ocean,1.3,Belgium
10.85244170505,-85.802536010742,Olliés Point,North Pacific Ocean,Pacific Ocean,1.73,Costa Rica
-1.795905273277,-80.764102935792,Olon,South Pacific Ocean,Pacific Ocean,0.98,Ecuador
20.809236687109,-156.61519289017,Olowalu,North Pacific Ocean,Pacific Ocean,0,United States
34.60121,138.1917,Omaezaki,Philippine Sea,Pacific Ocean,0,Japan
-36.339016252345,174.78188037872,Omaha,South Pacific Ocean,Pacific Ocean,0.82,New Zealand
-7.277761,106.3749,Ombak Tujuh,Indian Ocean,Indian Ocean,0,Indonesia
43.31595,-2.00061,Ondarreta,Bay of Biscay,Atlantic Ocean,3.09,Spain
43.578152462757,-1.4902782440186,Ondres Plage,Bay of Biscay,Atlantic Ocean,0,France
-20.452467892346,57.310223579407,One Eye,Indian Ocean,Indian Ocean,0,Mauritius
-32.773996696883,152.12631225586,One Mile Beach,Tasman Sea,Tasman Sea,0,Australia
-32.779445176663,152.12013244629,One Mile Point,Tasman Sea,Tasman Sea,0,Australia
-6.65352,105.17486,One Palm Point,Indian Ocean,Indian Ocean,0,Indonesia
-6.6554004012411,105.17263412476,One Palm Point-Panaitan Island,Indian Ocean,Indian Ocean,0,Indonesia
2.3394375828714,96.468586921687,One Tree,Indian Ocean,Indian Ocean,0,Indonesia
-38.426664057691,145.06763935089,One and a Half,Bass Strait,Bass Strait,1.82,Australia
31.23052,130.49363,Oniguchi,East China Sea,Pacific Ocean,2.25,Japan
35.186716497304,140.34999847412,Onjuku,North Pacific Ocean,Pacific Ocean,0.68,Japan
-34.419965007795,19.178427457809,Onrus,South Atlantic Ocean,Atlantic Ocean,0,South Africa
34.560859367084,-77.284355163574,Onslow Beach,North Atlantic Ocean,Atlantic Ocean,0,United States
51.235002322857,2.9130574792002,Oostende Centrum,North Sea,Atlantic Ocean,1.15,Belgium
51.239351318457,2.9288864135742,Oostende Oosterdam,North Sea,Atlantic Ocean,1.31,Belgium
51.226103516377,2.8987169265748,Oostende Surfclub,North Sea,Atlantic Ocean,1.47,Belgium
-39.45577005312,173.84418010712,Op,Tasman Sea,Tasman Sea,0,New Zealand
-37.104804543888,175.88675200939,Opotere,Bay of Plenty,Bay of Plenty,1.41,New Zealand
-36.59099799917,174.6997833252,Orewa Beach,South Pacific Ocean,Pacific Ocean,8.8,New Zealand
-4.1778352888009,-81.141436100006,Organos,South Pacific Ocean,Pacific Ocean,2.89,Peru
-12.368718098597,-76.798982620239,Orillazo,South Pacific Ocean,Pacific Ocean,2.5,Peru
43.28831,-2.12727,Orio,Bay of Biscay,Atlantic Ocean,4.55,Spain
29.28626,-81.03593,Ormond Beach,North Atlantic Ocean,Atlantic Ocean,1.54,United States
-17.507631764214,-149.46141958237,Orofara,South Pacific Ocean,Pacific Ocean,0.21,France
58.7303,5.51631,Orre,North Sea,Atlantic Ocean,0,Norway
43.303402,-2.24279,Orrua,Bay of Biscay,Atlantic Ocean,2.28,Spain
43.305100107727,-2.2397518157959,Orrua Rocca Puta,Bay of Biscay,Atlantic Ocean,2.08,Spain
29.225584909351,-13.462039232254,Orzola Playa Canteria),North Atlantic Ocean,Atlantic Ocean,0.75,Spain
35.291799655086,139.55741643906,Osaki,North Pacific Ocean,Pacific Ocean,3.95,Japan
44.61765,-63.41738,Osbourne,North Atlantic Ocean,Atlantic Ocean,0,Canada
-12.32959,-76.83313,Oscar Point,South Pacific Ocean,Pacific Ocean,1.57,Peru
36.2521641821,136.12103462219,Oshima,Sea of Japan,Pacific Ocean,0,Japan
10.039683071045,-85.745544433594,Ostional,North Pacific Ocean,Pacific Ocean,0,Costa Rica
-40.758916526734,175.10060071844,Otaki River Mouth,Tasman Sea,Tasman Sea,2.03,New Zealand
44.775925295711,-124.07353878021,Otter Rock,North Pacific Ocean,Pacific Ocean,0,United States
43.553555751346,-6.5974187850952,Otur,Bay of Biscay,Atlantic Ocean,4.07,Spain
14.713843172433,-17.491747140884,Ouakam,North Atlantic Ocean,Atlantic Ocean,0.61,Senegal
32.74145,-9.03913,Oualidia,North Atlantic Ocean,Atlantic Ocean,0.57,Morocco
-21.90842968024,165.75423002243,Ouano,Coral Sea,Pacific Ocean,0,France
33.732334628664,-7.3345005512238,Oubaha Camping Mimosas,North Atlantic Ocean,Atlantic Ocean,1.15,Morocco
51.828696619155,3.8923788070679,Ouddorp,North Sea,Atlantic Ocean,0,Netherlands
33.829606455609,-7.1260499954224,Oued Cherrat,North Atlantic Ocean,Atlantic Ocean,1.03,Morocco
23.766258069796,-15.924596786499,Oum Labouir,North Atlantic Ocean,Atlantic Ocean,1.37,Morocco
31.623768460729,131.45488142968,Oura,Philippine Sea,Pacific Ocean,0,Japan
-34.010514664293,151.23073339462,Ours,Tasman Sea,Tasman Sea,0,Australia
37.888961138953,-75.340579748154,Out Front,North Atlantic Ocean,Atlantic Ocean,0,United States
-34.477950370307,150.91597080231,Outer,Tasman Sea,Tasman Sea,0,Australia
35.353216101238,-75.5419921875,Outer Banks Beach Club,Pamlico Sound,Pamlico Sound,0,United States
-34.14567,18.31821,Outer Kom,South Atlantic Ocean,Atlantic Ocean,0,South Africa
-34.180973910063,22.157921791077,Outer Pool,Indian Ocean,Indian Ocean,0,South Africa
40.830891481324,-72.482557296753,Outside Ponquogue,North Atlantic Ocean,Atlantic Ocean,0,United States
12.415453879142,-69.889612197876,Outside Rodgers Beach,Caribbean Sea,Caribbean Sea,0,Netherlands
-28.168756953586,153.55191171169,Outsides,Coral Sea,Pacific Ocean,0,Australia
-28.105449211772,-48.635272979736,Ouvidor,South Atlantic Ocean,Atlantic Ocean,0.8,Brazil
-18.832865512266,12.387170791626,Ovahimba Point,South Atlantic Ocean,Atlantic Ocean,0,Namibia
6.0907046874522,80.134406089781,Owerkanda,Laccadive Sea,Indian Ocean,0,Sri Lanka
51.56293211778,-8.9936399459839,Ownahincha,North Atlantic Ocean,Atlantic Ocean,1.09,Ireland
16.856955368608,94.387439489365,Ox Carts-Ngwe Saung Beach,Bay of Bengal,Indian Ocean,0,Myanmar (Burma)
-31.430750390583,152.92492389679,Oxleys Reef,Tasman Sea,Tasman Sea,1.86,Australia
34.189952004213,-119.24461841583,Oxnard Shores,North Pacific Ocean,Pacific Ocean,0.01,United States
43.39006,-4.3304,Oyambre,Bay of Biscay,Atlantic Ocean,2.78,Spain
51.001009144988,2.0352172851562,Oye Plage(Escardines),North Sea,Atlantic Ocean,0.79,France
31.891467090401,131.46351814271,Oyodogawa,Philippine Sea,Pacific Ocean,0,Japan
33.36913,134.20536,Ozaki,Philippine Sea,Pacific Ocean,0.82,Japan
37.988409144489,27.132212519646,Ozdere Plaj,Aegean Sea,Mediterranean Sea,0,Turkey
21.880764790173,-159.47562932968,P Ks,North Pacific Ocean,Pacific Ocean,0,United States
8.0836,-81.81755,P Land,North Pacific Ocean,Pacific Ocean,0,Panama
7.0136466304607,158.20715904236,P Pass,North Pacific Ocean,Pacific Ocean,0,Micronesia (Federated States of)
-7.41443,-79.58846,Pacasmayo,South Pacific Ocean,Pacific Ocean,0.13,Peru
45.20238,-123.9681,Pacific City,North Pacific Ocean,Pacific Ocean,1.25,United States
45.215021553435,-123.97317051888,Pacific City-Gas Chambers,North Pacific Ocean,Pacific Ocean,0.68,United States
45.218626561636,-123.97247314453,"Pacific City-Point Break,Cape Kiwanda",North Pacific Ocean,Pacific Ocean,0.69,United States
9.9435,126.1033,Pacifico,Philippine Sea,Pacific Ocean,0,Philippines
-8.2309860342991,111.10151767731,Pacitan,Indian Ocean,Indian Ocean,1.35,Indonesia
27.616090486176,-97.200164794922,Packery Channel,Gulf of Mexico,Gulf of Mexico,0,United States
-2.1998363144647,-80.956943035126,Paco Illescas,South Pacific Ocean,Pacific Ocean,0.37,Ecuador
38.690685203016,-9.297137260437,Paco d́Arcos,North Atlantic Ocean,Atlantic Ocean,0,Portugal
-8.638791986583,115.29044151306,Padang Galak,Bali Sea,Bali Sea,2.1,Indonesia
-8.81042,115.10083,Padang Padang,Selat Bali,Selat Bali,0,Indonesia
12.162222222222,-86.758833333333,Padangs,North Pacific Ocean,Pacific Ocean,0.21,Nicaragua
-40.982489898493,174.96002197266,Paekakariki,Cook Strait,Cook Strait,3.67,New Zealand
18.339405111655,120.60461426619,Pagudpud,South China Sea,Pacific Ocean,2.98,Philippines
39.534696217134,2.4561524391174,Paguera Tora-,Balearic Sea,Mediterranean Sea,0.43,Spain
20.916508496902,-156.38474285603,Paia Bay,North Pacific Ocean,Pacific Ocean,1.85,United States
29.531794352168,-81.151371002197,Painters Hill,North Atlantic Ocean,Atlantic Ocean,1.33,United States
25.284748178536,121.51694297791,Paisawan,East China Sea,Pacific Ocean,0,Taiwan
21.933849963529,-159.65100288391,Pakala,North Pacific Ocean,Pacific Ocean,0,United States
55.927846738806,21.055356860161,Palanga,Baltic Sea,Atlantic Ocean,0,Lithuania
-33.648886216868,115.02144813538,Palastines,Indian Ocean,Indian Ocean,3.32,Australia
43.528202237854,3.9357662200928,Palavas Les Flots,Golfe Du Lion,Golfe Du Lion,0,France
20.767821356654,-156.98664120582,Pali Kaholo,North Pacific Ocean,Pacific Ocean,0,United States
-28.1068309051,153.46727728844,Palm Beach 21St Rock Jetty,Coral Sea,Pacific Ocean,2.07,Australia
15.814717074012,-86.510467529297,Palma Real,Caribbean Sea,Caribbean Sea,0,Honduras
10.50859388873,-68.173620700836,Palma Sola,Caribbean Sea,Caribbean Sea,0.98,Venezuela
13.49401,-89.42174,Palmarcito,North Pacific Ocean,Pacific Ocean,0,El Salvador
-27.32198362993,-48.535451889038,Palmas,South Atlantic Ocean,Atlantic Ocean,0,Brazil
16.752112299446,-22.979106903076,Palmeira Ilha Do Sal,North Atlantic Ocean,Atlantic Ocean,0,Cape Verde
17.580710466849,-61.857549476626,Palmetto Point,Caribbean Sea,Caribbean Sea,0,Antigua & Barbuda
-31.469667689313,152.93586730957,Palms Wedge,Tasman Sea,Tasman Sea,0,Australia
56.560050065121,21.000366210938,Palmu Licis,Baltic Sea,Atlantic Ocean,0,Latvia
42.539745813343,14.13449048996,Paloma Silvi Marina,Adriatic Sea,Mediterranean Sea,1.15,Italy
33.792558453428,-118.41047286987,Palos Verde-Bluff Cove,North Pacific Ocean,Pacific Ocean,0,United States
-0.62208785615969,8.7156718969353,Palplanche,South Atlantic Ocean,Atlantic Ocean,0,Gabon
28.347181829783,-14.178178310394,Palya De Garcey,North Atlantic Ocean,Atlantic Ocean,0,Spain
-36.94563,149.91464,Pambula Rivermouth,Tasman Sea,Tasman Sea,3.69,Australia
54.479433337305,-8.31292271665,Pampa,North Atlantic Ocean,Atlantic Ocean,0.04,Ireland
8.38834,-83.27907,Pan Dulce,North Pacific Ocean,Pacific Ocean,0,Costa Rica
-6.61429,105.12985,Panaitan Rights,Indian Ocean,Indian Ocean,0,Indonesia
9.00443,-79.48699,Panama Viejo,Golfo De Panama,Golfo De Panama,2.27,Panama
-34.435106661947,-72.048060894012,Pancora,South Pacific Ocean,Pacific Ocean,1.43,Chile
1.7641641010358,109.86534118653,Pandan Beach,South China Sea,Pacific Ocean,0,Malaysia
11.4098,-86.056,Panga Drops,North Pacific Ocean,Pacific Ocean,0.22,Nicaragua
-7.6926194714183,108.65409851074,Pangandaran,Indian Ocean,Indian Ocean,0,Indonesia
41.324852832253,-71.751987934113,Panic Point,North Atlantic Ocean,Atlantic Ocean,0,United States
-4.2636899790572,-81.246814727782,Panic Point,South Pacific Ocean,Pacific Ocean,0.23,Peru
30.542322531696,-9.7062277793884,Panorama,North Atlantic Ocean,Atlantic Ocean,1.57,Morocco
7.9820683568825,98.276717662811,Pansea Beach,Andaman Sea,Indian Ocean,0.44,Thailand
9.73351,126.13902,Pansukian,Philippine Sea,Pacific Ocean,0,Philippines
-0.9935691650219,100.36135196686,Pantai Air Manis,Indian Ocean,Indian Ocean,0.08,Indonesia
4.9745148568605,114.87360477448,Pantai Tungku,South China Sea,Pacific Ocean,0,Brunei
-27.663270763495,15.524840354919,Panter Head,South Atlantic Ocean,Atlantic Ocean,0.29,Namibia
-35.232299628552,150.54136276245,Panther Country,Tasman Sea,Tasman Sea,1.42,Australia
43.63994,-8.11105,Pantin,North Atlantic Ocean,Atlantic Ocean,0.21,Spain
-33.73724634552,151.32476871687,Papa Chins,Tasman Sea,Tasman Sea,0,Australia
-27.147813118564,-109.432336092,Papa Hanga Roa,North Pacific Ocean,Pacific Ocean,3039.53,Chile
-27.169891666667,-109.38722222222,Papa Tangaroa,North Pacific Ocean,Pacific Ocean,3041.96,Chile
19.778213335189,-155.08887648582,Papaikou Mill,North Pacific Ocean,Pacific Ocean,1.9,United States
-37.693155329791,176.28162145615,Papamoa,Bay of Plenty,Bay of Plenty,1.65,New Zealand
-17.76404,-149.50207,Papara,South Pacific Ocean,Pacific Ocean,1.61,France
-17.772452544518,-149.48030233383,Paparaa,South Pacific Ocean,Pacific Ocean,2.16,France
-17.775742328952,-149.48354244232,Paparaa Outer Reefs,South Pacific Ocean,Pacific Ocean,2.53,France
-38.508683999391,145.24724006653,Papas,Bass Strait,Bass Strait,0,Australia
-46.578081996631,169.47335958481,Papatowai,South Pacific Ocean,Pacific Ocean,1.76,New Zealand
-17.534611129274,-149.58443641663,Papeete Harbour,South Pacific Ocean,Pacific Ocean,1.25,France
-17.536253088529,-149.58942532539,Papeete Harbour Reef,South Pacific Ocean,Pacific Ocean,1.25,France
-17.50868,-149.43005,Papenoo,South Pacific Ocean,Pacific Ocean,0.36,France
-17.512645298079,-149.41811263561,Papenoo Rivermouth,South Pacific Ocean,Pacific Ocean,0.19,France
